Date,QQQ,UUP,FXE,FXY,FXNAX,SEGA.MI
5/4/2015,103.513306,24.322626,109.620003,80.910004,9.887582,122.660004
5/5/2015,101.826462,24.254793,110.029999,81.059998,9.879144,121.330002
5/6/2015,101.125175,23.983463,111.550003,81.339996,9.845427,120.589996
5/7/2015,101.731705,24.109436,110.75,81.129997,9.870715,121.07
5/8/2015,103.001564,24.138508,110.139999,81.160004,9.887582,121.519997
5/11/2015,102.603546,24.21603,109.610001,80.889999,9.828568,121.050003
5/12/2015,102.139214,24.080368,110.199997,81.07,9.836997,120.370003
5/13/2015,102.347702,23.86718,111.480003,81.540001,9.828568,120.089996
5/14/2015,103.845001,23.789658,112.099998,81.540001,9.845427,120.129997
5/15/2015,103.845001,23.750896,112.510002,81.419998,9.887582,120.709999
5/18/2015,104.299866,23.983463,111.139999,80.959999,9.845427,120.360001
5/19/2015,104.186165,24.264484,109.550003,80.459999,9.82014,120.849998
5/20/2015,104.25251,24.312935,109.129997,80.129997,9.828568,120.75
5/21/2015,104.792648,24.274172,109.220001,80.300003,9.853858,120.699997
5/22/2015,104.688393,24.497051,108.139999,79.910004,9.845427,120.849998
5/27/2015,105.152771,24.778067,107.089996,78.480003,9.870715,121.059998
5/28/2015,104.915855,24.710236,107.519997,78.330002,9.870715,121.040001
5/29/2015,104.290413,24.671474,107.910004,78.25,9.899433,121.279999
6/1/2015,104.641037,24.81683,107.309998,77.809998,9.874095,120.970001
6/2/2015,104.309357,24.438908,109.470001,78.260002,9.831862,119.769997
6/3/2015,104.62207,24.274172,110.769997,78.18,9.789632,118.839996
6/4/2015,103.826042,24.303244,110.389999,78.110001,9.814967,119.040001
6/5/2015,103.579643,24.516428,109.129997,77.290001,9.772735,118.510002
6/8/2015,102.527748,24.235413,110.849998,78.089996,9.781182,118.269997
6/9/2015,102.357162,24.206339,110.739998,78.120003,9.755839,117.809998
6/10/2015,103.759697,24.070677,111.269997,79.239998,9.730502,117.629997
6/11/2015,103.911339,24.138508,110.690002,78.720001,9.781182,118.279999
6/15/2015,102.546684,24.099749,110.809998,78.699997,9.781182,117.739998
6/16/2015,103.105812,24.148199,110.400002,78.699997,9.798079,117.860001
6/17/2015,103.390121,23.935013,111.379997,78.68,9.798079,117.93
6/18/2015,104.896919,23.857492,111.720001,79.029999,9.789632,118.190002
6/19/2015,104.378304,23.915632,111.410004,79.169998,9.823416,118.339996
6/22/2015,105.147667,23.964083,111.309998,78.709999,9.772735,118.230003
6/23/2015,105.233139,24.245102,109.660004,78.389999,9.755839,118.519997
6/24/2015,104.691734,24.19665,109.940002,78.419998,9.772735,118.389999
6/25/2015,104.482788,24.15789,110.029999,78.580002,9.755839,117.599998
6/26/2015,103.789383,24.225721,109.699997,78.419998,9.722053,117.300003
6/29/2015,101.338783,24.090059,110.370003,79.290001,9.789632,117.080002
6/30/2015,101.699738,24.254793,109.459999,79.349998,9.793012,117.410004
7/1/2015,102.507088,24.448597,108.529999,78.849998,9.76762,117.230003
7/2/2015,102.535591,24.390457,108.809998,78.910004,9.784552,116.879997
7/6/2015,102.298119,24.438908,108.510002,79.279999,9.818408,117.080002
7/7/2015,102.554596,24.516428,108.139999,79.25,9.835336,117.900002
7/8/2015,100.768875,24.419527,108.699997,80.459999,9.860726,118.080002
7/9/2015,100.711906,24.497051,108.25,80.029999,9.809946,118.040001
7/10/2015,102.250641,24.322626,109.410004,79.029999,9.76762,117.489998
7/13/2015,104.045845,24.564882,107.980003,78.660004,9.759162,117.629997
7/14/2015,104.729736,24.526121,108.029999,78.68,9.776083,117.800003
7/15/2015,104.843704,24.632713,107.519997,78.440002,9.793012,118.349998
7/16/2015,106.325455,24.768377,106.800003,78.230003,9.793012,118.419998
7/17/2015,107.892708,24.826521,106.470001,78.269997,9.801478,118.919998
7/20/2015,108.263153,24.836208,106.370003,78.129997,9.784552,119.129997
7/21/2015,108.196663,24.661787,107.360001,78.349998,9.801478,118.800003
7/22/2015,106.971352,24.719925,107.169998,78.300003,9.801478,119.050003
7/23/2015,106.572403,24.623024,107.93,78.43,9.826875,119.190002
7/24/2015,105.527596,24.661787,107.75,78.410004,9.826875,119.610001
7/27/2015,104.65374,24.467978,108.900002,78.760002,9.843796,119.580002
7/28/2015,105.556091,24.48736,108.559998,78.580002,9.826875,119.629997
7/29/2015,105.955025,24.623024,107.769997,78.309998,9.818408,119.440002
7/30/2015,106.458458,24.719925,107.290001,78.209999,9.826875,119.910004
8/3/2015,106.002518,24.700544,107.489998,78.300003,9.898972,120.080002
8/4/2015,105.803017,24.826521,106.879997,78.080002,9.85656,120.040001
8/5/2015,106.619904,24.81683,107.029999,77.75,9.839594,119.190002
8/10/2015,105.974014,24.613331,108.099998,77.93,9.84808,119.660004
8/11/2015,104.615768,24.613331,108.349998,77.620003,9.890488,120.260002
8/17/2015,105.841042,24.497051,108.709999,78.040001,9.86504,120.209999
8/18/2015,105.299637,24.555191,108.239998,78.040001,9.84808,120
8/19/2015,104.606247,24.400148,109.190002,78.400002,9.882007,119.980003
8/21/2015,97.263947,24.031916,111.5,79.489998,9.907453,120.089996
8/24/2015,93.521568,23.634613,113.769997,81.860001,9.907453,119.949997
8/25/2015,93.170151,23.799347,112.760002,81.660004,9.873524,118.809998
8/26/2015,97.86235,24.090059,111.220001,80.970001,9.839594,119.080002
8/27/2015,100.341461,24.245102,110.309998,80.239998,9.839594,119.050003
8/28/2015,100.322449,24.322626,109.739998,79.910004,9.839594,119.129997
8/31/2015,99.07814,24.283861,110.050003,80.040001,9.852345,118.709999
9/1/2015,95.981682,24.138508,110.849998,81.040001,9.869349,118.599998
9/2/2015,98.688713,24.264484,110.150002,80.660004,9.852345,118.629997
9/3/2015,98.204285,24.380764,109.099998,80.849998,9.869349,119.129997
9/4/2015,97.036026,24.351694,109.309998,81.529999,9.886344,119.559998
9/8/2015,99.771538,24.264484,109.839996,80.900002,9.860847,119.43
9/9/2015,98.650742,24.264484,109.93,80.510002,9.869349,119.379997
9/10/2015,99.724068,24.167582,110.620003,80.43,9.852345,119.449997
9/14/2015,99.971016,24.070677,111.059998,80.760002,9.869349,119.510002
9/15/2015,101.148819,24.167582,110.5,80.559998,9.818342,119.139999
9/16/2015,101.718727,24.099749,110.68,80.449997,9.818342,118.93
9/17/2015,101.756706,23.847799,112.190002,80.919998,9.869349,118.970001
9/21/2015,100.623657,24.235413,109.790001,80.519997,9.860847,119.699997
9/23/2015,99.195412,24.342005,109.639999,80.669998,9.886344,120.209999
9/24/2015,98.833611,24.264484,110.059998,80.830002,9.886344,120.239998
9/25/2015,97.995705,24.303244,109.879997,80.43,9.869349,119.910004
9/28/2015,95.20591,24.274172,110.129997,80.849998,9.894851,120.18
9/29/2015,94.71077,24.235413,110.32,81.010002,9.903349,120.309998
9/30/2015,96.891212,24.322626,109.580002,80.830002,9.923793,120.349998
10/1/2015,97.329216,24.312935,109.690002,80.900002,9.93231,120.669998
10/2/2015,99.033554,24.254793,109.849998,80.760002,9.957866,121.050003
10/5/2015,100.452271,24.264484,109.639999,80.519997,9.93231,120.68
10/6/2015,99.976196,24.099749,110.57,80.699997,9.949347,120.360001
10/7/2015,100.57605,24.128819,110.230003,80.809998,9.940833,120.449997
10/8/2015,100.975945,24.070677,110.519997,80.849998,9.923793,120.559998
10/9/2015,101.432999,23.954393,111.290001,80.660004,9.925501,120.43
10/12/2015,101.680557,23.935013,111.370003,80.790001,9.942551,120.660004
10/13/2015,101.023567,23.896252,111.599998,80.970001,9.942551,120.57
10/14/2015,100.861702,23.692757,112.580002,81.720001,9.976665,120.870003
10/15/2015,102.518448,23.847799,111.510002,81.599998,9.959603,120.800003
10/16/2015,102.946899,23.88656,111.279999,81.139999,9.959603,120.940002
10/19/2015,103.537262,23.954393,111.019997,81.089996,9.951082,120.839996
10/20/2015,103.004051,23.935013,111.129997,80.910004,9.934024,120.410004
10/21/2015,102.375595,23.964083,111.129997,80.849998,9.959603,120.879997
10/23/2015,107.383919,24.516428,107.949997,79.879997,9.942551,121.629997
10/26/2015,107.450607,24.438908,108.279999,80.110001,9.959603,121.68
10/27/2015,107.669586,24.458288,108.230003,80.510002,9.968134,122.089996
10/28/2015,108.564629,24.661787,107.050003,80,9.934024,122.25
10/29/2015,108.393242,24.555191,107.540001,80.029999,9.899922,121.629997
10/30/2015,107.907639,24.467978,107.760002,80.349998,9.929829,121.620003
11/2/2015,109.126404,24.448597,107.949997,80.269997,9.921284,121.160004
11/3/2015,109.507233,24.516428,107.449997,80.099998,9.904194,121.099998
11/4/2015,109.516769,24.719925,106.43,79.790001,9.895644,120.959999
11/5/2015,109.221603,24.739307,106.580002,79.620003,9.895644,120.699997
11/6/2015,109.297791,25.030016,105.300003,78.660004,9.852924,120.040001
11/9/2015,108.136162,24.981565,105.370003,78.720001,9.835824,119.940002
11/10/2015,107.860031,25.049395,104.970001,78.669998,9.844371,120.419998
11/11/2015,107.726715,24.981565,105.230003,78.910004,9.835824,120.660004
11/12/2015,106.679352,24.874969,105.879997,79.059998,9.844371,120.809998
11/13/2015,104.584618,24.962183,105.339996,79.040001,9.861468,121.160004
11/16/2015,106.089027,25.097847,104.690002,78.690002,9.861468,121.279999
11/18/2015,108.193268,25.136608,104.360001,78.470001,9.861468,121.610001
11/19/2015,108.26947,24.962183,105.129997,78.919998,9.878555,121.82
11/20/2015,109.002625,25.136608,104.25,78.870003,9.870006,122.010002
11/23/2015,108.688393,25.175369,104.089996,78.900002,9.870006,121.690002
11/24/2015,108.593185,25.126919,104.290001,79.169998,9.870006,121.809998
11/25/2015,108.688393,25.175369,103.970001,79,9.878555,122.120003
11/27/2015,108.840752,25.21413,103.809998,78.940002,9.878555,122.290001
11/30/2015,108.564629,25.272272,103.489998,78.739998,9.908528,122.110001
12/1/2015,109.650085,25.155989,104.160004,78.900002,9.93422,122.129997
12/2/2015,108.974045,25.21413,103.970001,78.660004,9.925661,122.25
12/3/2015,107.126869,24.613331,107.269997,79.169998,9.857142,120.68
12/4/2015,109.631042,24.787756,106.510002,78.709999,9.882841,120.580002
12/7/2015,109.135918,24.86528,106.230003,78.589996,9.899965,121.330002
12/8/2015,109.145447,24.787756,106.690002,78.809998,9.891395,121.529999
12/9/2015,107.488693,24.526121,107.879997,79.849998,9.899965,121.290001
12/10/2015,107.974281,24.661787,107.220001,79.709999,9.882841,121.440002
12/14/2015,106.288971,24.613331,107.589996,80.080002,9.874279,121.269997
12/15/2015,106.936432,24.748997,106.940002,79.629997,9.857142,120.760002
12/16/2015,108.52655,24.748997,106.93,79.330002,9.848582,120.610001
12/17/2015,106.945953,24.981565,105.940002,78.93,9.865707,121.150002
12/18/2015,104.894485,24.836208,106.470001,79.879997,9.888844,121.540001
12/21/2015,106.059677,24.748997,106.949997,79.980003,9.880278,121.389999
12/22/2015,106.756874,24.710236,107.209999,80.050003,9.863135,121.029999
12/23/2015,107.549561,24.748997,106.959999,80.160004,9.845996,120.709999
12/28/2015,107.473145,24.661787,107.419998,80.519997,9.863135,121.260002
12/29/2015,109.16362,24.729618,107.059998,80.449997,9.828859,120.699997
12/30/2015,108.179901,24.729618,107.019997,80.370003,9.828859,120.82
1/4/2016,104.579308,24.894352,106.019997,81.080002,9.884679,121.239998
1/5/2016,104.397835,25.039705,105.239998,81.400002,9.876096,121.379997
1/7/2016,100.157387,24.719925,107.040001,82.43,9.919035,121.190002
1/11/2016,99.641647,24.884661,106.199997,82.32,9.910448,121.18
1/12/2016,100.797279,24.923422,106.230003,82.32,9.936207,121.190002
1/13/2016,97.320847,24.884661,106.529999,82.339996,9.953389,121.470001
1/14/2016,99.393333,24.952492,106.309998,82.07,9.936207,120.739998
1/15/2016,96.308472,24.894352,106.860001,82.800003,9.953389,120.970001
1/19/2016,96.518578,24.942802,106.760002,82.410004,9.944795,120.980003
1/20/2016,96.222527,24.952492,106.559998,82.93,9.953389,121.019997
1/21/2016,96.318031,24.923422,106.529999,82.400002,9.944795,121.449997
1/22/2016,99.106796,25.059086,105.629997,81.550003,9.936207,121.239998
1/25/2016,97.636009,24.981565,106.209999,81.860001,9.944795,121.389999
1/26/2016,98.514679,24.933113,106.269997,81.75,9.953389,121.739998
1/27/2016,96.06015,24.913731,106.589996,81.629997,9.953389,121.769997
1/28/2016,97.416359,24.797449,107.059998,81.480003,9.961974,121.940002
1/29/2016,99.450645,25.059086,105.970001,80.010002,10.000705,122.57
2/1/2016,99.71804,24.894352,106.589996,80.019997,9.992098,122.290001
2/2/2016,97.559616,24.874969,106.790001,80.68,10.035128,122.339996
2/3/2016,97.091637,24.448597,108.68,82.309998,10.017914,122.660004
2/4/2016,97.082085,24.283861,109.639999,82.949997,10.026522,122.410004
2/5/2016,93.710716,24.390457,109.080002,82.800003,10.026522,122.360001
2/8/2016,92.278114,24.332315,109.480003,83.769997,10.060944,122.290001
2/9/2016,91.991577,24.15789,110.5,84.160004,10.060944,122.209999
2/10/2016,92.344994,24.109436,110.459999,85.5,10.07816,122.220001
2/11/2016,92.211243,24.041605,110.779999,86.209999,10.08677,122.32
2/12/2016,93.615196,24.148199,110.07,85.480003,10.043738,122.120003
2/16/2016,95.725906,24.361385,108.970001,84.980003,10.026522,122.139999
2/17/2016,97.893883,24.351694,108.870003,85.080002,10.017914,122.209999
2/18/2016,96.776474,24.361385,108.529999,85.540001,10.052341,122.739998
2/19/2016,97.062965,24.293552,108.879997,85.919998,10.043738,122.760002
2/22/2016,98.638832,24.477667,107.800003,85.839996,10.043738,123.029999
2/23/2016,97.015228,24.48736,107.75,86.410004,10.052341,123.059998
2/24/2016,97.941635,24.506741,107.660004,86.449997,10.052341,123.139999
2/25/2016,98.90625,24.48736,107.830002,85.75,10.06955,123.32
2/26/2016,98.782097,24.652094,106.959999,84.989998,10.043738,123.379997
2/29/2016,97.893883,24.700544,106.370003,85.879997,10.081681,123.660004
3/1/2016,101.036034,24.710236,106.260002,85.019997,10.047184,123.449997
3/2/2016,101.074249,24.690855,106.230003,85.419998,10.047184,122.900002
3/3/2016,100.883209,24.53581,107.190002,85.18,10.064433,123.209999
3/4/2016,100.921425,24.467978,107.580002,84.940002,10.047184,122.650002
3/7/2016,100.300636,24.419527,107.68,85.419998,10.038558,122.82
3/8/2016,99.469711,24.429216,107.589996,86.010002,10.073055,123.169998
3/9/2016,100.109619,24.438908,107.57,85.389999,10.047184,122.980003
3/10/2016,99.95681,24.19665,109.300003,85.540001,10.038558,122.650002
3/11/2016,101.704567,24.177271,109.010002,85.089996,10.029934,123.110001
3/14/2016,101.87648,24.274172,108.470001,85.110001,10.038558,123.18
3/15/2016,101.838295,24.293552,108.610001,85.599998,10.038558,122.82
3/16/2016,102.745598,24.031916,109.809998,85.970001,10.064433,122.940002
3/17/2016,102.688293,23.818729,110.650002,86.919998,10.081681,123.599998
3/18/2016,102.849228,23.876869,110.199997,86.68,10.09893,123.739998
3/21/2016,103.251541,23.954393,109.900002,86.559998,10.081681,123.650002
3/22/2016,103.567635,24.022226,109.639999,86.190002,10.073055,123.790001
3/23/2016,102.715118,24.148199,109.25,86.089996,10.09893,123.730003
3/24/2016,102.743843,24.15789,109.260002,85.809998,10.090302,123.879997
3/29/2016,104.247742,23.896252,110.379997,85.949997,10.133426,124.32
3/30/2016,104.755424,23.818729,110.75,86.07,10.133426,124.269997
3/31/2016,104.60215,23.779968,111.18,86.019997,10.172321,124.330002
4/1/2016,105.713326,23.770279,111.290001,86.669998,10.180961,124.410004
4/4/2016,105.310997,23.750896,111.300003,86.970001,10.180961,124.470001
4/5/2016,104.295647,23.770279,111.209999,87.660004,10.206884,124.510002
4/7/2016,104.487221,23.750896,111.120003,89.269997,10.21553,124.209999
4/8/2016,104.410576,23.663685,111.389999,89.440002,10.206884,124.379997
4/11/2016,104.027428,23.605543,111.400002,89.699997,10.206884,124.139999
4/12/2016,104.899109,23.605543,111.279999,89.25,10.189602,123.669998
4/13/2016,106.240166,23.789658,110.220001,88.559998,10.189602,124.150002
4/14/2016,106.249741,23.847799,109.970001,88.440002,10.180961,123.940002
4/15/2016,105.981544,23.779968,110.209999,89.029999,10.206884,124.099998
4/18/2016,106.546692,23.731518,110.470001,88.910004,10.198248,123.910004
4/19/2016,105.89534,23.615232,110.989998,88.690002,10.189602,123.660004
4/20/2016,105.981544,23.750896,110.279999,88.139999,10.172321,123.82
4/21/2016,105.991112,23.750896,110.290001,88.400002,10.163674,123.309998
4/22/2016,104.391426,23.88656,109.629997,86.730003,10.155031,123.25
4/25/2016,104.391426,23.809038,109.959999,87.010002,10.146389,122.919998
4/26/2016,103.883743,23.741207,110.239998,86.790001,10.137746,122.830002
4/27/2016,103.050377,23.712133,110.470001,86.690002,10.163674,122.779999
4/28/2016,101.80513,23.518332,110.870003,89.589996,10.189602,123.099998
4/29/2016,101.268692,23.353596,111.839996,90.93,10.210389,122.879997
5/2/2016,102.226578,23.266382,112.489998,90.910004,10.193065,123.040001
5/3/2016,101.278275,23.334215,112.349998,90.93,10.21905,123.5
5/4/2016,100.626892,23.421429,112.190002,90.57,10.227705,123.440002
5/5/2016,100.59816,23.537712,111.349998,90.25,10.245027,123.629997
5/6/2016,101.13459,23.566782,111.339996,90.339996,10.227705,123.620003
5/9/2016,101.421936,23.634613,111.120003,89.290001,10.236366,123.75
5/10/2016,102.810921,23.653996,111.019997,88.519997,10.236366,123.730003
5/11/2016,101.881744,23.537712,111.550003,89.169998,10.245027,123.779999
5/12/2016,101.431541,23.624922,111.059998,88.699997,10.236366,123.580002
5/13/2016,101.057968,23.731518,110.449997,89.110001,10.25369,123.779999
5/16/2016,102.32238,23.721827,110.5,88.769997,10.227705,123.730003
5/17/2016,101.038811,23.721827,110.480003,88.68,10.21905,123.889999
5/18/2016,101.402802,23.88656,109.529999,87.800003,10.17574,123.639999
5/19/2016,100.875954,23.925323,109.309998,87.970001,10.17574,123.580002
5/20/2016,101.987114,23.925323,109.510002,87.760002,10.184406,123.650002
5/23/2016,101.853012,23.915632,109.470001,88.559998,10.184406,123.589996
5/24/2016,103.893333,23.993156,108.739998,87.980003,10.167089,123.779999
5/25/2016,104.64048,23.925323,108.889999,87.870003,10.167089,124.120003
5/26/2016,104.946999,23.88656,109.199997,88.120003,10.193065,124.150002
5/27/2016,105.493004,24.022226,108.440002,87.650002,10.17574,124.18
5/31/2016,105.694145,24.070677,108.589996,87.360001,10.206122,124.080002
6/1/2016,105.703766,23.935013,109.239998,88.300003,10.214799,124.209999
6/2/2016,105.924049,23.964083,108.82,88.93,10.232162,124.339996
6/3/2016,105.425964,23.586164,110.870003,90.75,10.284227,124.699997
6/6/2016,105.809097,23.586164,110.879997,89.949997,10.266874,124.43
6/7/2016,105.540909,23.5474,110.809998,90.150002,10.275553,124.800003
6/8/2016,105.722923,23.479567,111.209999,90.349998,10.284227,124.93
6/9/2016,105.550468,23.586164,110.449997,90.370003,10.29291,125.230003
6/10/2016,104.353104,23.741207,109.809998,90.599998,10.301582,125.419998
6/13/2016,103.481422,23.683065,110.220001,91.080002,10.318947,124.949997
6/14/2016,103.481422,23.828421,109.300003,91.160004,10.301582,124.919998
6/15/2016,103.184479,23.770279,109.809998,91.239998,10.327621,125.059998
6/16/2016,103.49099,23.741207,109.68,92.629997,10.327621,124.980003
6/17/2016,102.277946,23.634613,110.059998,92.830002,10.310269,124.940002
6/20/2016,102.921455,23.498951,110.300003,93.110001,10.29291,125.07
6/21/2016,103.248039,23.615232,109.730003,92.260002,10.275553,125.050003
6/22/2016,102.998283,23.50864,110.25,92.550003,10.29291,125.080002
6/23/2016,104.467781,23.402046,111.040001,91.290001,10.266874,124.839996
6/24/2016,100.164978,24.012535,108.050003,94.57,10.327621,125.25
6/27/2016,98.176849,24.21603,107.43,94.709999,10.379693,126.080002
6/28/2016,100.328247,24.099749,108.059998,94.199997,10.379693,126.57
6/29/2016,102.105072,24.022226,108.279999,94.019997,10.362338,126.779999
6/30/2016,103.28643,24.070677,108.169998,93.580002,10.400599,126.959999
7/1/2016,103.805084,23.993156,108.610001,94.239998,10.435382,127.349998
7/5/2016,103.171165,24.15789,107.889999,95.07,10.470169,127.529999
7/6/2016,104.01638,24.090059,108.269997,95.419998,10.470169,127.529999
7/7/2016,104.3237,24.148199,107.849998,95.959999,10.461474,127.379997
7/8/2016,105.937271,24.15789,107.739998,96.260002,10.478866,127.68
7/11/2016,106.542336,24.225721,107.82,94.010002,10.45278,127.57
7/12/2016,107.0802,24.206339,107.870003,92.139999,10.426688,127.059998
7/13/2016,106.820877,24.148199,108.169998,92.529999,10.444081,127.43
7/14/2016,107.550819,24.090059,108.349998,91.769997,10.417996,126.559998
7/15/2016,107.377937,24.18696,107.889999,91.620003,10.391901,126.169998
7/18/2016,108.088661,24.206339,107.919998,91.010002,10.391901,126.260002
7/19/2016,107.69487,24.322626,107.400002,91.050003,10.409298,126.400002
7/20/2016,108.953079,24.342005,107.400002,90.309998,10.391901,126.32
7/21/2016,108.703339,24.303244,107.449997,91.43,10.400599,126.349998
7/22/2016,109.154762,24.429216,106.949997,91.029999,10.400599,126.489998
7/25/2016,109.164368,24.390457,107.129997,91.349998,10.391901,126.660004
7/26/2016,109.289223,24.361385,107.080002,92.400002,10.391901,126.629997
7/27/2016,110.047989,24.245102,107.739998,91.779999,10.417996,127.019997
7/28/2016,110.432152,24.235413,107.959999,91.699997,10.417996,127.110001
7/29/2016,110.672272,23.905943,108.959999,94.709999,10.465047,127.480003
8/1/2016,111.258125,23.973772,108.809998,94.419998,10.438908,127.330002
8/2/2016,110.412941,23.809038,109.379997,95.809998,10.421477,126.809998
8/3/2016,110.777924,23.944702,108.639999,95.489998,10.421477,126.809998
8/4/2016,111.094864,23.983463,108.459999,95.529999,10.438908,127.339996
8/5/2016,112.160965,24.109436,108.029999,94.949997,10.404048,127.169998
8/8/2016,112.036087,24.128819,107.980003,94.32,10.404048,127.220001
8/9/2016,112.29541,24.080368,108.279999,94.779999,10.430191,127.379997
8/10/2016,112.007286,23.954393,108.900002,95.419998,10.447618,127.650002
8/11/2016,112.487518,24.022226,108.529999,94.860001,10.421477,127.599998
8/12/2016,112.564346,23.983463,108.720001,95.449997,10.447618,127.610001
8/16/2016,112.42028,23.731518,109.889999,96.360001,10.412765,127
8/17/2016,112.621979,23.750896,109.919998,96.400002,10.430191,127.150002
8/18/2016,112.650803,23.576471,110.720001,96.690002,10.438908,127.510002
8/19/2016,112.621979,23.663685,110.32,96.5,10.421477,127.089996
8/22/2016,112.708397,23.692757,110.279999,96.309998,10.438908,127.419998
8/23/2016,112.910103,23.673376,110.110001,96.400002,10.438908,127.379997
8/24/2016,112.180168,23.741207,109.68,96.150002,10.438908,127.360001
8/25/2016,111.997696,23.741207,109.879997,96.07,10.430191,127.279999
8/26/2016,112.160965,23.915632,109.010002,94.879997,10.404048,127.370003
8/29/2016,112.314621,23.935013,108.980003,94.82,10.430191,127.279999
8/30/2016,111.949646,24.060986,108.519997,93.769997,10.430191,127.290001
8/31/2016,111.834412,24.051294,108.650002,93.349998,10.44154,126.970001
9/1/2016,112.122543,23.964083,109.099998,93.610001,10.450272,126.75
9/2/2016,112.487518,24.022226,108.660004,92.860001,10.432814,126.620003
9/6/2016,113.188629,23.741207,109.470001,94.699997,10.459005,127.370003
9/7/2016,113.255867,23.779968,109.459999,94.949997,10.467734,127.599998
9/8/2016,112.593178,23.809038,109.610001,94.209999,10.432814,126.949997
9/9/2016,109.759842,23.876869,109.290001,94.050003,10.389159,126.230003
9/12/2016,111.728737,23.83811,109.379997,94.879997,10.389159,125.959999
9/13/2016,110.729889,23.935013,109.160004,94.07,10.362963,125.900002
9/14/2016,111.258125,23.876869,109.540001,94.300003,10.371697,126.019997
9/15/2016,112.986923,23.86718,109.5,94.550003,10.371697,125.839996
9/19/2016,112.441986,24.002846,108.839996,94.849998,10.371697,125.959999
9/20/2016,112.653793,24.041605,108.620003,94.900002,10.371697,126.540001
9/21/2016,113.761078,23.935013,108.93,96.129997,10.389159,126.279999
9/22/2016,114.666153,23.905943,109.080002,95.790001,10.415349,127.160004
9/23/2016,113.93438,23.915632,109.309998,95.540001,10.415349,127.019997
9/26/2016,112.981163,23.86718,109.550003,96.339996,10.432814,127.230003
9/27/2016,114.098076,23.88656,109.199997,96.209999,10.44154,127.370003
9/28/2016,114.290657,23.905943,109.169998,95.93,10.44154,127.489998
9/29/2016,113.462608,23.925323,109.18,95.559998,10.44154,127.220001
9/30/2016,114.309929,23.915632,109.349998,95.209999,10.444164,127.300003
10/3/2016,114.146225,23.964083,109.120003,95.019997,10.435416,127.059998
10/4/2016,113.9729,24.070677,109.029999,93.860001,10.409174,126.980003
10/5/2016,114.377289,24.099749,109.019997,93.239998,10.40043,125.940002
10/6/2016,114.319534,24.225721,108.480003,92.760002,10.382929,126.089996
10/7/2016,114.069199,24.18696,108.970001,93.790001,10.391684,125.910004
10/10/2016,114.791351,24.283861,108.370003,93.120003,10.36544,125.660004
10/11/2016,113.154465,24.467978,107.599998,93.339996,10.36544,125.970001
10/12/2016,113.058182,24.53581,107.160004,92.580002,10.36544,125.580002
10/13/2016,112.653793,24.448597,107.529999,93.199997,10.382929,125.879997
10/14/2016,112.788597,24.574574,106.730003,92.599998,10.356696,125.739998
10/17/2016,112.480476,24.516428,107.080002,92.919998,10.37419,125.650002
10/18/2016,113.481857,24.53581,106.82,92.940002,10.382929,125.849998
10/19/2016,113.472198,24.5455,106.730003,93.360001,10.391684,125.919998
10/20/2016,113.33741,24.623024,106.290001,92.879997,10.382929,126.099998
10/21/2016,113.761078,24.710236,105.849998,92.959999,10.391684,126.099998
10/24/2016,115.128326,24.739307,105.760002,92.639999,10.37419,125.93
10/25/2016,114.762444,24.729618,105.940002,92.629997,10.37419,125.919998
10/26/2016,113.982521,24.719925,106.050003,92.360001,10.356696,125.339996
10/27/2016,113.462608,24.768377,106,91.699997,10.33045,124.540001
10/28/2016,112.750076,24.623024,106.849998,92.199997,10.33045,124.449997
10/31/2016,112.644173,24.632713,106.75,92.029999,10.360255,124.529999
11/1/2016,111.796852,24.506741,107.519997,92.779999,10.360255,124.239998
11/2/2016,110.901398,24.419527,107.889999,93.389999,10.369019,124.730003
11/3/2016,109.813385,24.351694,108,93.730003,10.360255,124.529999
11/4/2016,109.428246,24.283861,108.349998,93.699997,10.377784,124.57
11/7/2016,112.027939,24.48736,107.360001,92.370003,10.360255,124.610001
11/8/2016,112.759697,24.555191,107.099998,91.790001,10.333959,124.419998
11/9/2016,113.279648,24.710236,106.07,91.129997,10.23754,124.309998
11/10/2016,111.450226,24.758688,105.870003,90.269997,10.202485,123.040001
11/11/2016,111.498375,24.797449,105.470001,90.370003,10.19372,122.360001
11/14/2016,110.371841,25.039705,104.349998,89.010002,10.149893,121.949997
11/15/2016,111.902763,25.078466,104.300003,88.379997,10.158655,122.620003
11/16/2016,112.567146,25.146299,103.849998,88.449997,10.167423,122.449997
11/17/2016,113.385574,25.291653,103.290001,87.75,10.13236,122.32
11/18/2016,112.961899,25.378866,102.940002,87.080002,10.106068,122.309998
11/21/2016,114.136574,25.281961,103.300003,86.879997,10.106068,122.339996
11/22/2016,114.483215,25.320723,103.260002,86.860001,10.106068,122.669998
11/23/2016,114.021042,25.475769,102.559998,85.720001,10.088533,122.110001
11/25/2016,114.386932,25.427319,102.970001,85.209999,10.079774,122.239998
11/28/2016,114.126961,25.359486,103.110001,86.089996,10.114832,122.559998
11/29/2016,114.521721,25.301344,103.5,85.800003,10.123595,122.730003
11/30/2016,113.135223,25.437008,102.980003,84.260002,10.099007,122.480003
12/1/2016,111.180641,25.301344,103.629997,84.620003,10.081448,121.959999
12/2/2016,111.4021,25.243202,103.620003,84.970001,10.101646,122.669998
12/5/2016,112.268654,25.078466,104.610001,84.790001,10.101646,122.190002
12/6/2016,112.538269,25.175369,104.160004,84.610001,10.101646,122.269997
