"","QQQ.Adjusted","FEZ.Adjusted","AIA.Adjusted","VNQ.Adjusted","IQQP.DE.Adjusted","UUP.Adjusted","FXE.Adjusted","FXY.Adjusted","FXNAX.Adjusted","SEGA.MI.Adjusted"
"1198",126.786797,31.160067,47.191437,67.12281,36.869999,25.466078,102.830002,83.989998,10.100183,119.830002
"1199",127.569016,31.603184,48.169594,68.480431,36.799999,25.165678,103.870003,85.110001,10.162311,120.370003
"1200",127.482086,31.984262,48.529476,68.347153,37.450001,25.078466,104.419998,85.089996,10.144561,119.949997
"1201",127.437614,31.958529,48.584846,68.663651,37.68,25.088156,104.150002,85.519997,10.162311,119.949997
"1202",127.553719,31.869717,49.267712,68.605362,37.619999,25.097847,104.18,85.610001,10.180059,119.910004
"1203",125.618317,31.878601,48.861683,68.305519,37.5,24.942804,104.830002,86.25,10.206687,120.040001
"1204",126.469872,31.958529,49.11084,68.267746,37.200001,24.923422,104.669998,86.690002,10.215563,120.510002
"1205",126.15052,32.029552,48.898594,68.771164,37.439999,24.952494,104.540001,86.809998,10.206687,120.389999
"1206",126.411797,32.100601,48.926281,68.695641,37.439999,24.942804,104.650002,86.650002,10.215563,120.75
"1207",126.615036,32.295952,49.000103,68.074799,37.330002,24.807138,105.339996,87.110001,10.233312,120.779999
"1208",127.389214,32.446918,49.129292,68.368446,37.209999,24.942804,104.800003,86.68,10.206687,120.970001
"1209",127.979507,32.366989,49.073921,68.754372,37.490002,24.991255,104.410004,86.809998,10.224437,121.239998
"1210",128.192398,32.136112,48.907825,68.880203,37.279999,25.155989,103.519997,86.160004,10.206687,121.150002
"1211",128.105316,32.278191,48.455654,69.291313,37.869999,25.146299,103.410004,86.519997,10.246712,121.07
"1212",128.027893,32.162758,49.009331,69.492676,37.700001,25.146299,103.43,86.900002,10.273395,121.260002
"1213",128.231125,32.189392,48.907825,69.492676,37.93,25.175367,103.379997,87,10.264502,121.510002
"1214",127.708534,31.949644,48.926281,69.593369,38.07,25.165678,103.580002,87.07,10.273395,121.510002
"1215",127.776283,32.073963,48.704815,69.962502,38.310001,25.223822,103.129997,86.940002,10.273395,121.599998
"1216",127.708534,32.056198,48.5387,70.063179,38.610001,25.340105,102.660004,86.589996,10.246712,121.839996
"1217",127.756912,31.851961,48.354149,70.499435,38.490002,25.291655,102.639999,86.82,10.264502,121.730003
"1218",127.205299,31.922995,48.049633,70.986053,38.669998,25.214132,102.800003,87.809998,10.291183,121.589996
"1219",126.692459,31.905245,48.363373,70.860214,38.869999,25.088156,103.32,88.25,10.308977,121.660004
"1220",126.18924,31.629965,48.400291,70.700806,38.849998,25.175367,102.889999,88.279999,10.326767,121.669998
"1221",127.04081,31.603319,47.735878,71.749527,38.82,24.894354,104.019997,88.800003,10.353448,121.839996
"1222",127.244049,31.567806,47.394451,71.648842,38.650002,24.981564,103.839996,88.459999,10.335655,121.760002
"1223",128.308487,31.887478,48.040398,71.657234,38.380001,24.991255,103.839996,88.07,10.317868,121.709999
"1224",128.279465,31.931873,48.141907,71.397156,38.18,25.010633,103.709999,88.300003,10.326767,121.610001
"1225",129.82782,33.707844,48.520256,70.608513,38.599998,24.778067,105.32,87.769997,10.308977,121.870003
"1226",130.76651,33.965363,49.249256,70.902145,39.220001,24.710236,105.980003,86.660004,10.273395,121.419998
"1227",130.582672,33.663445,49.221573,70.373596,39.169998,24.768377,105.660004,86.730003,10.291183,121.449997
"1228",131.366486,33.60128,49.461494,70.189034,39.200001,24.807138,105.349998,86.620003,10.291183,121.769997
"1229",131.59874,33.5924,49.599915,69.459114,38.779999,24.778067,105.519997,86.389999,10.32149,121.669998
"1230",132.992233,34.009762,50.282787,69.752769,39.27,24.758688,105.849998,85.93,10.32149,121.639999
"1231",132.566452,33.956482,50.125908,68.82148,39.360001,24.855589,105.510002,85.470001,10.312575,121.800003
"1232",132.614822,34.684628,49.895203,68.485893,39.48,24.700544,106.419998,85.709999,10.294751,121.599998
"1233",133.098663,35.244049,50.098225,69.131897,39.689999,24.661785,106.529999,85.610001,10.294751,121.639999
"1234",133.388992,34.702381,50.430424,68.645317,40.07,24.797449,105.849998,85.050003,10.276921,121.480003
"1235",133.853531,34.515903,50.864128,68.276161,40.299999,24.923422,105.300003,84.5,10.276921,121.279999
"1236",133.930908,34.578064,50.817997,68.813095,40.16,24.933111,105.25,84.25,10.26801,121.43
"1237",133.824463,34.409355,51.076374,68.469124,40.52,24.942804,105.199997,84.580002,10.276921,121.169998
"1238",134.124466,34.720146,51.325527,68.192253,40.720001,24.81683,105.830002,84.959999,10.312575,121.489998
"1239",134.550232,34.9599,51.842289,68.393608,40.66,24.748999,106.309998,84.629997,10.303661,121.239998
"1240",135.111511,35.332851,51.639271,67.932159,40.59,24.56488,107.360001,85.169998,10.312575,121.349998
"1241",131.676193,34.693512,50.947186,68.209023,40.529999,24.400146,108.010002,86.82,10.366055,121.760002
"1242",132.827744,34.711262,51.1502,68.586578,40.029999,24.48736,107.580002,86.440002,10.35714,121.93
"1243",133.388992,35.208546,51.565456,68.955727,40.099998,24.312935,108.519997,86.559998,10.35714,121.940002
"1244",134.511551,35.252934,51.980709,69.224213,40.59,24.274172,108.82,86.559998,10.348231,121.709999
"1245",134.647003,35.270699,51.842289,69.282928,40.299999,24.380766,108.260002,86.099998,10.330406,121.800003
"1246",135.266342,35.279579,51.851524,69.845047,40.439999,24.303246,108.599998,86.220001,10.348231,121.790001
"1247",136.417953,35.199657,52.359062,69.853447,40.549999,24.332315,108.529999,86.080002,10.348231,122.07
"1248",136.659851,35.039825,52.414417,69.35006,40.77,24.390455,108.120003,86.519997,10.348231,122.330002
"1249",136.775986,34.942135,52.082211,68.913773,40.799999,24.361385,108.32,86.93,10.366055,122.309998
"1250",136.72757,35.110859,51.750015,68.955727,40.650002,24.303246,108.769997,86.900002,10.39732,122.260002
"1251",137.259842,35.279579,52.331371,69.316483,41.09,24.332315,108.540001,86.400002,10.388387,122.150002
"1252",138.82753,35.679161,52.792767,70.02964,41.59,24.21603,109.220001,87.18,10.424121,122.25
"1253",138.246902,35.181896,52.88504,69.391991,41.549999,24.177271,109.190002,87.970001,10.424121,122.43
"1254",138.788818,35.199657,52.580524,69.878609,41.59,24.206341,109.040001,87.620003,10.415182,122.279999
"1255",138.933975,35.208546,52.838898,69.710815,41.330002,24.293552,108.550003,87.449997,10.39732,122.550003
"1256",135.4599,35.181896,52.54361,70.197411,41.630001,24.371075,108.339996,87.269997,10.388387,122.760002
"1257",134.734116,34.888866,52.1745,70.826653,41.150002,24.332315,108.449997,87.599998,10.388387,123.019997
"1258",135.827621,35.155266,52.534386,70.986053,41.459999,24.303246,108.449997,87.459999,10.388387,123.099998
"1259",135.237335,35.119736,52.562069,71.086731,41.66,24.283863,108.57,87.769997,10.433048,123.410004
"1260",134.637329,34.622471,52.119129,71.447502,40.630001,24.429216,107.839996,86.75,10.415182,123.019997
"1261",134.053207,34.99007,52.257549,71.262932,40.779999,24.342005,108.410004,86.800003,10.424121,122.980003
"1262",136.294693,35.188786,53.005001,71.271294,40.720001,24.448599,107.870003,86.239998,10.406252,123.07
"1263",135.227341,34.836533,52.802242,71.103523,40.310001,24.48736,107.669998,86.339996,10.424121,123.360001
"1264",136.566376,34.854591,52.728172,70.960899,40.110001,24.438908,108.040001,86.43,10.424121,123.449997
"1265",136.527573,34.809425,53.126297,71.027985,40.150002,24.448599,107.900002,86.510002,10.424121,123.489998
"1266",137.051575,34.899746,53.154068,71.274475,40.25,24.371075,108.360001,86.489998,10.433048,123.389999
"1267",136.411148,35.035229,53.709587,71.782684,40.279999,24.409838,108.150002,86,10.441984,123.43
"1268",133.936768,35.125553,53.292953,71.138947,39.84,24.138508,109.82,85.779999,10.406252,122.559998
"1269",135.867737,35.477802,53.376282,71.308365,39.529999,24.060987,110.139999,85.730003,10.406252,122.650002
"1270",133.509796,34.88168,52.885571,70.495239,39.18,23.9447,110.690002,85.860001,10.379457,121.800003
"1271",133.558319,34.746204,52.931858,70.495239,39.310001,23.983465,110.480003,85.529999,10.383038,121.68
"1272",132.151306,34.818459,52.978157,71.393066,39.130001,24.128819,109.849998,84.82,10.365134,121.650002
"1273",133.45163,34.809425,52.681877,70.385139,39.18,24.138508,109.699997,84.970001,10.374085,121.650002
"1274",132.248337,34.673946,52.089321,69.063835,38.650002,24.031914,110.480003,84.989998,10.356183,120.82
"1275",133.674774,34.827499,52.394859,69.453453,38.779999,24.070677,110.300003,84.470001,10.347235,120.730003
"1276",134.548065,34.908783,52.755951,68.818199,39.09,24.080366,110.25,84.330002,10.356183,121.019997
"1277",134.926529,35.071365,53.441093,68.741982,38.82,23.993155,110.889999,84.489998,10.365134,120.839996
"1278",136.527573,35.324249,54.385479,69.588966,39.32,23.993155,110.440002,84.989998,10.391984,121.209999
"1279",136.828415,35.441673,54.63546,69.699074,39.48,24.002846,110.300003,84.959999,10.374085,120.739998
"1280",137.905457,35.640377,55.163204,70.36821,39.75,23.857492,110.940002,85.459999,10.383038,120.75
"1281",137.973404,35.486832,54.829891,70.935669,39.599998,23.857492,111.050003,85.440002,10.391984,120.970001
"1282",138.895218,35.423607,55.107651,70.783218,39.619999,23.731516,111.779999,85.870003,10.41884,121.190002
"1283",139.710312,35.531998,55.561329,71.316833,39.68,23.789656,111.370003,86,10.391984,121.330002
"1284",139.894653,35.77586,55.53355,70.986496,39.700001,23.644302,112.470001,85.949997,10.391984,121.519997
"1285",139.836456,35.522968,55.561329,70.935669,39.48,23.566782,112.849998,86.580002,10.43674,121.699997
"1286",140.476883,35.486832,55.81131,70.800179,39.509998,23.576471,112.559998,86.550003,10.42779,121.760002
"1287",140.117828,35.604244,55.672432,70.893326,39.560001,23.615234,112.620003,85.940002,10.383038,121.239998
"1288",140.573914,35.857147,55.922417,71.384598,39.540001,23.479568,113.349998,86.470001,10.409887,121.330002
"1289",139.690918,35.77586,55.903904,71.469299,39.790001,23.566782,112.870003,86.489998,10.40094,121.510002
"1290",139.574478,35.875217,55.440968,71.274475,39.32,23.421429,113.690002,86.970001,10.409887,121.370003
"1291",138.982574,35.875217,55.737244,71.367653,39.139999,23.324524,114.449997,87.239998,10.431416,121.559998
"1292",139.30275,36.101013,56.200176,71.689514,39.48,23.363285,114.07,87.150002,10.458323,122.040001
"1293",139.681198,36.110046,56.190918,71.037331,39.75,23.334213,114.610001,86.879997,10.449355,122.050003
"1294",139.137802,36.209396,55.922417,70.893326,39.810001,23.276073,114.800003,87.480003,10.476261,122.25
"1295",139.390076,36.399075,55.950188,71.130486,39.98,23.479568,113.849998,86.879997,10.449355,122.019997
"1296",140.273117,36.390034,56.283504,71.054253,39.900002,23.469877,114,86.82,10.449355,122.199997
"1297",140.030502,36.218422,56.542744,70.715454,39.869999,23.50864,113.540001,87.139999,10.440384,122.07
"1298",139.846176,35.992622,55.848351,70.47831,39.779999,23.489258,113.639999,87.419998,10.449355,122.349998
"1299",136.847794,35.414574,54.478062,69.970093,39.630001,23.450499,113.82,88.099998,10.467298,122.370003
"1300",137.886063,35.414574,54.422504,69.538132,39.09,23.363285,114.300003,88.160004,10.467298,122.540001
"1301",139.661774,35.784882,55.153946,70.698532,39.73,23.460188,113.849998,87.699997,10.458323,122.43
"1302",140.00145,35.97456,55.783539,70.766289,39.779999,23.489258,113.769997,87.25,10.449355,122.169998
"1303",137.138901,35.486832,54.876183,70.325859,39.799999,23.537712,113.309998,87.830002,10.476261,122.269997
"1304",137.04184,35.631344,55.079876,69.61438,39.43,23.460188,113.699997,88.089996,10.467298,122.339996
"1305",136.867172,35.559086,55.274311,70.359726,39.400002,23.392357,114.160004,88.300003,10.476261,122.400002
"1306",138.953476,35.839081,55.950188,70.156448,39.400002,23.489258,113.580002,87.760002,10.458323,122.230003
"1307",138.458588,35.821018,56.079807,70.876389,39.43,23.392357,114.230003,88.220001,10.48523,122.309998
"1308",138.050995,35.784882,56.292763,70.656166,39.380001,23.440807,114.019997,87.739998,10.467298,122.290001
"1309",137.759918,36.082943,56.672371,70.994957,39.299999,23.247002,115.260002,87.959999,10.48523,122.209999
"1310",138.186874,36.037785,56.34832,70.452881,39.299999,23.179171,115.709999,88,10.48523,122.300003
"1311",138.730301,35.86618,56.181664,70.376663,39.240002,23.208242,115.639999,87.589996,10.494201,122.559998
"1312",140.360474,35.712639,56.48719,70.774742,39.509998,23.353594,114.849998,87.139999,10.494201,122.410004
"1313",141.864471,35.920376,56.505714,71.181313,39.880001,23.285765,115.029999,87.43,10.524755,122.540001
"1314",141.67041,36.019726,56.598305,71.426949,39.709999,23.334213,114.589996,87.190002,10.506782,122.330002
"1315",140.399261,35.721661,55.783539,71.232124,39.25,23.208242,115.139999,88.379997,10.551724,122.68
"1316",140.826218,36.173275,56.061295,71.41848,39.450001,23.18886,115.129997,87.910004,10.533749,122.68
"1317",141.156128,36.489391,56.292763,71.875847,39.709999,23.024126,116.120003,88.589996,10.560711,123.07
"1318",139.933517,36.462292,56.237213,71.93515,39.91,22.965986,116.169998,89.169998,10.551724,122.839996
"1319",141.544266,36.84164,57.15382,72.595802,40.18,23.121029,115.459999,87.779999,10.515773,122.690002
"1320",141.883911,36.995171,56.98716,71.740318,40.080002,23.11134,115.580002,87.190002,10.497797,122.199997
"1321",142.077957,36.832592,56.570522,71.553986,39.98,23.247002,114.75,86.860001,10.488808,122.18
"1322",141.243469,36.968086,56.635334,72.146896,39.720001,23.179171,114.989998,86.949997,10.497797,122.110001
"1323",141.728622,37.013397,57.07975,72.28241,39.68,23.101648,115.389999,86.690002,10.488808,122.019997
"1324",141.542892,37.131222,57.709343,71.892784,39.59,23.15979,115.419998,86.209999,10.479823,121.940002
"1325",141.785995,37.276237,57.607494,71.41848,39.389999,23.091957,115.870003,86.169998,10.479823,122.050003
"1326",141.348389,37.149342,57.403801,71.223656,39.27,23.276073,114.800003,85.550003,10.461843,122.059998
"1327",140.482941,37.212791,57.653786,71.088135,39.09,23.208242,115.230003,85.349998,10.461843,121.919998
"1328",140.346771,37.249031,57.22789,70.586708,39.16,23.18886,115.330002,85.75,10.470833,121.940002
"1329",138.868576,36.904644,56.514977,70.997444,39.32,23.324524,114.400002,86.040001,10.488808,122.150002
"1330",139.228409,36.741508,56.376095,71.117233,39.509998,23.402046,113.849998,85.589996,10.488808,122.139999
"1331",140.482941,36.850266,56.376095,70.475471,39.23,23.51833,113.43,85.199997,10.45286,121.760002
"1332",140.434265,36.97715,56.190918,70.954643,39.279999,23.450499,113.730003,85.449997,10.45286,121.779999
"1333",141.445648,37.384983,56.820507,71.100136,39.700001,23.431118,114.099998,85.370003,10.474472,121.919998
"1334",141.572083,37.276237,57.089005,70.997444,39.709999,23.566782,113.269997,85.199997,10.474472,121.870003
"1335",141.873505,37.375923,57.792664,70.89476,39.709999,23.557093,113.43,85.120003,10.483479,121.690002
"1336",142.009689,37.20372,57.727863,71.254143,39.619999,23.528023,113.57,85.199997,10.483479,121.629997
"1337",143.40033,37.294361,58.524105,71.510857,39.66,23.653994,112.989998,85.129997,10.465464,121.800003
"1338",143.594803,37.303421,58.135239,71.279831,39.389999,23.615234,113.290001,85.260002,10.456459,121.779999
"1339",143.429474,37.249031,58.05191,71.450958,39.439999,23.576471,113.440002,85.330002,10.465464,121.949997
"1340",143.536469,37.593433,58.598179,71.664886,39.48,23.450499,114.07,85.470001,10.465464,121.889999
"1341",143.964325,37.702187,59.014812,71.904488,39.630001,23.382666,114.559998,85.470001,10.474472,121.910004
"1342",143.701797,37.593433,59.061104,72.366562,40,23.431118,114.220001,85.580002,10.483479,122.050003
"1343",144.256058,37.566242,59.274059,72.55481,39.939999,23.431118,114.07,85.849998,10.498796,122.43
"1344",144.75206,37.502796,59.412933,72.195404,40.09,23.489258,113.790001,85.629997,10.489786,122.639999
"1345",144.936813,37.421234,59.311092,72.280998,39.939999,23.5474,113.559998,85.610001,10.489786,122.779999
"1346",144.761765,37.611561,59.57959,72.203979,40.200001,23.51833,113.82,85.080002,10.47176,122.480003
"1347",144.226959,37.620628,58.857414,71.990028,39.950001,23.460188,114.269997,85.370003,10.47176,122.510002
"1348",144.615875,37.421234,59.033333,71.579315,39.73,23.595852,113.620003,84.610001,10.444728,122.139999
"1349",143.672577,37.258106,58.77409,71.305496,39.400002,23.624922,113.360001,84.75,10.453737,122.349998
"1350",143.91571,37.421234,58.746311,70.877655,39.27,23.663685,113.489998,84.360001,10.435717,122.07
"1351",143.371109,37.375923,58.727791,70.672272,38.869999,23.605545,113.889999,84.43,10.426706,122.07
"1352",142.914063,37.412174,58.598179,70.090401,39.349998,23.857492,112.360001,84.260002,10.408681,122.519997
"1353",147.076279,37.339672,59.644409,70.407005,39.75,23.915632,111.919998,84.470001,10.435717,122.730003
"1354",147.406891,37.557182,59.348122,70.347099,39.959999,23.799347,112.470001,84.879997,10.462749,123.089996
"1355",147.961166,37.747517,59.885124,70.338547,39.959999,23.818729,112.379997,84.480003,10.475396,123.220001
"1356",147.912567,37.856262,60.625828,70.680832,40.110001,23.86718,112.089996,84.139999,10.484427,123.239998
"1357",147.630554,37.965012,60.70916,71.279831,40.220001,23.86718,112.5,84.199997,10.49346,123.220001
"1358",149.050369,37.756565,60.551754,71.100136,40.5,23.925322,111.959999,84.139999,10.502487,123.300003
"1359",149.556,37.738441,60.82951,71.579315,40.549999,23.86718,111.980003,84.389999,10.502487,123.449997
"1360",149.643555,37.384983,60.894321,72.161201,40.59,23.905943,111.790001,84.269997,10.502487,123.779999
"1361",150.246475,37.412174,61.246162,72.520592,40.82,23.89625,111.870003,84.360001,10.49346,123.620003
"1362",149.458771,37.085907,60.811001,72.597603,40.66,23.799347,112.32,84.709999,10.484427,123.059998
"1363",149.44902,36.995274,60.903587,72.674606,40.439999,23.779968,112.519997,84.580002,10.439274,122.82
"1364",149.63385,36.841202,61.16283,73.042564,40.389999,23.799347,112.550003,84.529999,10.448304,122.860001
"1365",149.089249,36.995274,60.764706,72.888542,40.450001,23.634613,113.75,84.650002,10.457331,123.029999
"1366",148.389053,36.877453,60.644344,72.152626,40.419998,23.624922,113.739998,85.099998,10.475396,123.139999
"1367",150.28537,37.094971,61.523914,72.751617,40.880001,23.653994,113.5,84.919998,10.457331,123.120003
"1368",149.711609,36.931831,61.635017,72.435013,40.619999,23.586163,113.75,85.669998,10.46636,123.190002
"1369",149.594955,36.859329,62.014629,72.221092,40.509998,23.702446,113.120003,85.230003,10.457331,123.349998
"1370",151.218964,37.104027,63.125664,72.760178,40.759998,23.673376,113.190002,85.379997,10.46636,123.639999
"1371",151.403717,37.140282,63.236786,72.597603,40.580002,23.489258,113.980003,86.349998,10.49346,123.690002
"1372",151.958038,37.674999,63.088634,72.691734,40.720001,23.382666,114.989998,86.029999,10.475396,123.410004
"1373",151.889954,37.439358,61.903515,72.349457,40.799999,23.411737,114.730003,86.440002,10.484427,123.589996
"1374",152.278961,37.647808,62.366459,72.075615,40.779999,23.50864,114.160004,86.129997,10.484427,123.620003
"1375",149.62413,37.529995,61.468361,72.101288,40.52,23.498949,114.25,85.800003,10.457331,123.360001
"1376",150.878571,37.511868,60.764706,72.212532,40.509998,23.440807,114.730003,84.879997,10.460955,123.629997
"1377",150.236755,37.221851,60.292515,72.383659,40.389999,23.421429,114.639999,85.660004,10.488097,124.18
"1378",148.505768,37.294361,60.181404,72.024284,40.805,23.498949,114.290001,85.290001,10.488097,123.959999
"1379",148.603012,37.12215,59.959198,71.425293,41.189999,23.537712,113.959999,85.300003,10.497151,124.080002
"1380",149.274048,37.00433,58.894447,71.356819,41.279999,23.595852,113.690002,85.57,10.515251,124.150002
"1381",149.779694,37.140282,59.190731,71.536537,41.424999,23.644302,113.510002,84.860001,10.497151,124.260002
"1382",150.440964,37.339672,60.033268,71.904488,41.645,23.683065,113.410004,84.589996,10.488097,124.260002
"1383",151.607895,37.312477,60.431396,71.895927,41.560001,23.683065,113.470001,84.550003,10.479051,124.269997
"1384",151.403717,37.249031,60.033268,72.246765,41.355,23.721827,113.230003,84.550003,10.479051,123.980003
"1385",151.695465,37.230915,60.82951,72.366562,41.209999,23.557093,113.980003,85.339996,10.5062,123.769997
"1386",151.588501,36.877453,60.264736,72.349457,41,23.576471,113.599998,85.489998,10.5062,123.809998
"1387",153.309738,37.000183,60.09808,72.802963,41.224998,23.673376,113.279999,85.269997,10.5062,123.900002
"1388",154.595139,37.500183,60.598049,73.282143,41.959999,23.637487,113.550003,85.260002,10.488097,123.940002
"1389",153.679077,37.445641,60.440651,71.724785,41.990002,23.56959,114.110001,85.050003,10.460955,123.32
"1390",153.513428,37.218365,60.551754,70.89476,41.610001,23.540493,114.480003,84.620003,10.433808,123.07
"1391",153.532959,37.309277,60.672611,70.620148,41.490002,23.530794,114.43,84.709999,10.442853,123.110001
"1392",153.357498,37.227463,61.178543,71.106789,41.310001,23.540493,114.239998,84.720001,10.442853,123.099998
"1393",152.548676,37.218365,61.094215,71.69767,41.630001,23.472597,114.589996,84.699997,10.488097,123.25
"1394",152.73381,37.145641,61.693806,72.080009,41.650002,23.404699,115.07,85,10.479051,122.779999
"1395",151.788544,37.009274,61.871822,72.106079,41.77,23.307707,115.610001,85.139999,10.511699,122.540001
"1396",154.448959,37.172909,63.230293,71.836708,41.470001,23.210712,116.199997,85.470001,10.484494,122.150002
"1397",155.949692,37.318367,63.895485,71.628159,41.915001,23.298008,115.709999,85.300003,10.493564,122.360001
"1398",156.222534,37.982002,64.139084,70.394241,41.889999,23.220411,116.290001,85.129997,10.484494,122.599998
"1399",157.791489,38.363819,64.570053,70.428993,42.264999,23.239811,115.970001,84.839996,10.475423,122.580002
"1400",158.405426,38.209278,64.588783,70.793961,42.650002,23.346504,115.269997,84.849998,10.475423,122.769997
"1401",158.415192,38.236553,64.466988,69.881554,42.555,23.395002,114.989998,85.209999,10.439143,122.5
"1402",158.044861,38.100182,63.839279,69.099487,41.805,23.336805,115.199997,86.169998,10.439143,122.349998
"1403",159.126572,38.336555,64.08287,68.864868,41.189999,23.239811,115.900002,86.279999,10.448216,121.699997
"1404",160.295975,38.872921,64.963539,68.308731,41.299999,22.997324,117.400002,86.419998,10.448216,121.910004
"1405",159.837936,38.972919,65.179031,68.439079,41.485001,22.871233,118.160004,86.940002,10.448216,122.059998
"1406",161.56282,39.11837,65.919167,68.917015,41.630001,22.929428,117.650002,86.300003,10.439143,122.089996
"1407",161.592041,39.172924,65.99411,68.03067,41.395,22.900331,117.870003,86.410004,10.411936,122.050003
"1408",162.098816,39.472916,66.546875,68.39563,41.665001,22.939129,117.709999,86.639999,10.384725,122.150002
"1409",163.83342,39.809296,66.84668,69.021286,41.564999,22.861534,118.029999,86.480003,10.384725,122.290001
"1410",165.187973,39.909298,67.474388,69.977135,41.865002,22.803337,118.400002,86.980003,10.402867,122.360001
"1411",164.116028,39.972923,67.521233,69.612167,41.560001,22.580252,119.419998,87.940002,10.393793,122.18
"1412",164.057587,39.818378,67.212059,69.490517,41.095001,22.609346,119.459999,87.809998,10.411936,122.040001
"1413",166.571747,40.191109,68.355057,69.247215,41.404999,22.560852,119.589996,88.260002,10.393793,121.910004
"1414",165.762939,39.854744,67.539978,68.317436,41.16,22.619047,119.220001,88.07,10.375657,121.629997
"1415",164.39859,39.518383,66.509399,67.822113,41.009998,22.580252,119.349998,88.139999,10.357519,121.57
"1416",165.08075,39.582016,67.258896,69.038666,41.395,22.551153,119.580002,87.879997,10.390244,121.68
"1417",163.67749,39.600197,66.518768,67.55275,40.779999,22.434757,120.470001,87.779999,10.344794,121.790001
"1418",160.412933,38.591095,64.738686,66.979233,40.16,22.570551,120,87.129997,10.326612,121.43
"1419",154.088409,36.963818,62.518272,64.989326,39.32,22.667545,119.290001,87.800003,10.372063,121.440002
"1420",158.171539,38.009281,64.08287,64.998009,38.564999,22.716042,119.110001,87.57,10.335702,121.779999
"1421",156.125092,37.272907,61.890564,64.719948,39.334999,22.890631,118.059998,87.519997,10.30843,121.760002
"1422",149.53746,36.172905,59.913738,62.860359,38.549999,22.890631,117.889999,88.209999,10.30843,121.589996
"1423",152.119888,36.281998,60.766296,64.433197,38.43,22.91003,117.790001,88.209999,10.290247,121.559998
"1424",154.81926,36.781998,61.656345,64.459251,38.665001,22.832436,118.290001,88.300003,10.290247,121.580002
"1425",155.618362,36.672905,62.340256,64.91111,38.380001,22.706343,118.919998,88.989998,10.290247,121.339996
"1426",158.532089,37.336544,64.054771,64.441887,38.639999,22.531752,119.959999,89.68,10.244801,121.290001
"1427",161.475128,37.582012,65.469452,65.067528,38.525002,22.434757,120.330002,90.410004,10.262979,121.25
"1428",160.753998,37.654732,65.638092,65.42379,39.215,22.589951,119.400002,90.220001,10.281159,121.690002
"1429",161.075577,37.318367,63.97982,64.650429,39.154999,22.735441,118.730003,89.389999,10.262979,121.239998
"1430",160.617584,37.045643,64.176552,63.373066,39.165001,22.822735,118.300003,89.040001,10.23571,121.339996
"1431",160.598038,37.318367,63.886135,64.094292,39.150002,22.745142,118.610001,89.910004,10.244801,121.379997
"1432",163.882156,37.582012,65.010384,65.119675,39.705002,22.793636,118.330002,89.720001,10.262979,121.650002
"1433",166.055267,37.891094,65.57251,65.302147,39.735001,22.764538,118.480003,89.629997,10.272066,121.809998
"1434",163.999069,37.218365,63.839279,63.781467,39.305,22.91003,117.720001,89.279999,10.253889,121.690002
"1435",162.94664,36.863819,62.799335,63.738018,39.23,22.977926,117.410004,89.940002,10.293053,121.889999
"1436",160.28624,36.527454,62.9305,63.798847,38.98,22.900331,117.970001,90.309998,10.311275,122.120003
"1437",161.757706,36.509274,63.155354,63.772785,38.619999,22.803337,118.610001,90.739998,10.283947,121.980003
"1438",163.550827,36.763824,62.883652,64.494003,39.110001,22.803337,118.669998,90.309998,10.274838,122.050003
"1439",164.242676,36.936546,63.951706,64.798164,39.040001,22.745142,119.290001,90.290001,10.274838,121.830002
"1440",164.622757,37.154728,63.904858,65.197868,39.525002,22.72574,119.389999,90.410004,10.274838,122.07
"1441",165.529083,37.182003,64.288986,65.319519,40.064999,22.871233,118.459999,90.230003,10.283947,122.449997
"1442",168.744904,37.309277,65.675568,65.675804,39.82,22.842134,118.389999,89.739998,10.265733,122.160004
"1443",169.641479,37.354729,65.90979,65.962547,39.814999,22.813036,118.68,90.169998,10.283947,122.339996
"1444",167.331879,37.045643,65.684944,66.023376,39.650002,22.754839,119.110001,89.989998,10.283947,122.410004
"1445",167.302643,37.154728,65.984741,66.084206,39.790001,22.764538,118.989998,90.25,10.302167,122.489998
"1446",167.156448,37.182003,66.190865,66.066841,40.029999,22.851833,118.32,90.239998,10.302167,122.629997
"1447",166.6595,37.343216,66.097168,66.527382,39.785,22.91003,118.169998,90.400002,10.283947,122.730003
"1448",163.103592,37.079071,65.366394,65.953842,39.799999,22.813036,118.650002,90.32,10.283947,122.82
"1449",163.640457,37.024429,66.293915,65.727936,40.02,22.948828,117.779999,89.970001,10.256622,122.959999
"1450",162.927917,36.933342,65.881691,65.241318,39.889999,22.764538,118.730003,90.519997,10.265733,122.82
"1451",158.906448,36.140949,63.258415,64.858971,39.884998,22.793636,118.449997,90.980003,10.283947,123.290001
"1452",154.71907,35.71286,61.871822,63.703262,39.485001,22.716042,118.910004,91.519997,10.283947,123.360001
"1453",160.468155,36.468842,64.242149,64.428009,39.200001,22.609346,119.720001,90.910004,10.274838,123.32
"1454",155.275421,36.004322,63.117874,64.673676,39.695,22.716042,119.220001,90.870003,10.311275,123.559998
"1455",153.489166,36.232021,62.715019,66.29689,40.055,22.919727,118.309998,89.589996,10.311275,123.660004
"1456",156.300293,36.678326,63.961075,66.217896,40.404999,22.900331,118.330002,90.110001,10.352355,123.849998
"1457",153.498947,36.514381,63.417683,65.875732,40.195,22.929428,117.93,89.849998,10.334095,123.800003
